date,symbol,series,prev_close,open,high,low,last,close,vwap,volume,high_mean_lag3,high_mean_lag7,high_mean_lag30,high_std_lag3,high_std_lag7,high_std_lag30,low_mean_lag3,low_mean_lag7,low_mean_lag30,low_std_lag3,low_std_lag7,low_std_lag30,volume_mean_lag3,volume_mean_lag7,volume_mean_lag30,volume_std_lag3,volume_std_lag7,volume_std_lag30
2015-10-13,BAJAJFINSV,EQ,1791.45,1790.0,1798.85,1748.0,1750.0,1758.2,1769.89,23249,1803.3167,1806.6643,1828.035,10.428367,9.7985,45.128376,1772.4166,1763.2643,1762.1017,13.537756,14.327587,37.853462,47453.668,55918.43,74166.03,24596.168,20019.914,94136.36
2015-10-14,BAJAJFINSV,EQ,1758.2,1759.95,1777.0,1750.0,1757.05,1756.05,1760.87,13441,1804.6167,1806.9286,1828.1633,9.010595,9.5152445,45.03657,1768.3334,1763.9,1762.87,19.553347,13.374073,37.303303,47653.0,50512.715,73837.57,24295.24,23240.72,94301.625
2015-10-15,BAJAJFINSV,EQ,1756.05,1771.95,1772.0,1716.2,1744.0,1746.7,1759.23,17937,1796.95,1801.2285,1825.8317,19.071117,13.6143265,45.834087,1761.6666,1761.6072,1762.7034,21.962088,14.288586,37.35082,28187.334,42831.715,70958.47,17738.766,25571.408,94798.41
2015-10-16,BAJAJFINSV,EQ,1746.7,1751.0,1779.5,1751.0,1770.3,1770.0,1762.48,151353,1782.6167,1794.6857,1822.2983,14.279035,15.232277,45.75946,1738.0667,1756.9214,1760.91,18.963474,22.26417,38.26868,18209.0,33936.0,70579.07,4909.6543,20785.734,94993.375
2015-10-19,BAJAJFINSV,EQ,1770.0,1788.0,1798.0,1775.0,1787.0,1788.5,1788.89,52242,1776.1666,1791.0428,1820.0817,3.818813,15.402717,46.180473,1739.0667,1754.6357,1760.475,19.809425,21.874924,38.30591,60910.332,49763.0,73858.2,78357.9,49297.81,96056.84
2015-10-20,BAJAJFINSV,EQ,1788.5,1790.0,1863.0,1790.0,1819.0,1824.15,1836.08,103155,1783.1666,1791.4785,1819.355,13.382202,15.573853,46.35624,1747.4,1756.7428,1760.9066,29.564844,23.177494,38.397125,73844.0,53990.285,73530.2,69281.62,47832.414,96115.22
2015-10-21,BAJAJFINSV,EQ,1824.15,1849.0,1890.0,1841.0,1848.5,1849.3,1861.97,106967,1813.5,1800.4785,1819.0884,43.854874,31.440338,46.071033,1772.0,1759.6,1760.9083,19.672316,26.128912,38.39843,102250.0,58464.145,75527.266,49561.7,51130.812,96086.63
2015-10-23,BAJAJFINSV,EQ,1849.3,1860.25,1879.0,1819.95,1836.0,1829.35,1856.22,30599,1850.3334,1811.1929,1818.4216,47.289886,46.423077,44.838356,1802.0,1767.3143,1761.57,34.597687,39.906033,39.62376,87454.664,66906.29,77368.53,30554.57,53894.348,96144.11
2015-10-26,BAJAJFINSV,EQ,1829.35,1848.0,1918.9,1831.6,1910.6,1905.55,1885.8,92407,1877.3334,1822.6428,1819.5616,13.5769415,52.374226,45.95305,1816.9833,1777.5929,1764.4684,25.6291,43.22978,40.62919,80240.336,67956.29,76183.5,43032.887,52965.63,96505.56
2015-10-27,BAJAJFINSV,EQ,1905.55,1910.0,1995.0,1910.0,1978.0,1984.85,1974.66,256950,1895.9667,1842.9143,1824.6934,20.608332,58.827442,48.185863,1830.85,1789.25,1769.62,10.545023,45.491875,38.925083,76657.664,79237.14,76207.47,40546.875,47552.19,96509.64
2015-10-28,BAJAJFINSV,EQ,1984.85,1978.0,2008.9,1962.05,1975.0,1978.85,1981.26,141670,1930.9667,1874.7715,1829.8633,58.93389,72.75655,57.32716,1853.85,1816.9357,1773.9534,48.974968,52.11499,46.599976,126652.0,113381.86,83819.2,116996.73,74420.414,101501.19
2015-10-29,BAJAJFINSV,EQ,1978.85,1988.0,1998.65,1934.5,1965.1,1964.1,1961.72,88641,1974.2667,1907.5428,1836.3267,48.45001,74.33836,65.88539,1901.2167,1847.0857,1781.8883,65.667046,66.63747,56.924408,163675.67,111998.57,86687.43,84449.91,73683.336,101891.95
2015-10-30,BAJAJFINSV,EQ,1964.1,1950.0,1974.9,1942.1,1955.0,1968.0,1966.69,90236,2000.85,1936.2072,1841.81,7.206421,62.8577,72.23711,1935.5167,1869.8715,1786.9384,26.039888,65.133064,63.380424,162420.33,117198.43,89156.336,86051.8,69953.39,100977.59
2015-11-02,BAJAJFINSV,EQ,1968.0,1970.0,1990.2,1933.55,1970.05,1975.4,1958.19,35865,1994.15,1952.1929,1844.54,17.440971,54.85677,75.70285,1946.2167,1891.6,1791.8417,14.228873,59.141785,69.427246,106849.0,115352.86,89606.836,30166.414,70553.49,100950.34
2015-11-03,BAJAJFINSV,EQ,1975.4,1975.0,1991.15,1955.2,1970.0,1979.4,1982.39,70275,1987.9166,1966.5072,1847.5984,12.038514,48.644787,79.703476,1936.7167,1904.8214,1794.2933,4.686239,56.217293,73.117645,71580.664,105195.43,89782.43,30940.953,76803.38,100848.69
2015-11-04,BAJAJFINSV,EQ,1979.4,1980.0,1988.95,1942.25,1942.25,1954.25,1976.05,58029,1985.4166,1982.5286,1850.1333,9.120079,29.863186,83.06302,1943.6167,1924.1428,1798.4333,10.904395,44.128452,78.579834,65458.668,110863.43,91194.336,27503.621,71673.43,100247.42
2015-11-05,BAJAJFINSV,EQ,1954.25,1950.0,1995.0,1905.0,1966.95,1958.95,1970.76,93272,1990.1,1992.5358,1853.7317,1.1034038,10.348096,86.70469,1943.6666,1939.95,1803.6417,10.894302,16.825329,82.79259,54723.0,105952.29,86963.836,17441.596,74279.3,98822.52
2015-11-06,BAJAJFINSV,EQ,1958.95,1958.0,1983.95,1941.25,1970.35,1978.05,1973.8,73831,1991.7,1992.5358,1858.415,3.0622704,10.348096,90.4608,1934.15,1939.2357,1808.5117,26.061802,18.34611,84.35229,73858.664,82569.71,86632.4,17892.715,33260.97,98782.805
2015-11-09,BAJAJFINSV,EQ,1978.05,1950.0,1978.0,1933.05,1957.1,1961.1,1961.88,33117,1989.3,1988.9714,1863.5466,5.533308,7.7405243,93.12082,1929.5,1936.2643,1814.0433,21.223513,15.498594,87.48249,75044.0,72878.43,87249.0,17652.783,20671.342,98638.32
2015-11-10,BAJAJFINSV,EQ,1961.1,1954.9,1970.0,1884.6,1898.0,1911.45,1932.54,33618,1985.65,1986.0215,1869.62,8.626558,7.3629055,94.48162,1926.4333,1936.0571,1820.3434,19.00923,15.535749,89.0593,66740.0,64946.43,87249.03,30698.008,23999.73,98638.305
2015-11-11,BAJAJFINSV,EQ,1911.45,1925.95,1952.65,1911.45,1948.95,1948.8,1942.34,8004,1977.3167,1985.3214,1875.6866,7.0000596,8.706743,94.90225,1919.6333,1927.8429,1825.1633,30.615532,24.451166,88.472115,46855.332,56858.145,87315.97,23362.955,23593.389,98599.92
2015-11-13,BAJAJFINSV,EQ,1948.8,1930.0,1939.0,1892.25,1913.4,1927.35,1920.63,57415,1966.8833,1979.9572,1882.1083,12.959199,14.702818,93.308815,1909.7,1924.6857,1831.3116,24.272362,25.011793,87.82181,24913.0,52878.0,86750.63,14645.766,29368.385,99017.484
2015-11-16,BAJAJFINSV,EQ,1927.35,1923.0,1940.0,1889.0,1917.0,1913.1,1917.14,39601,1953.8833,1972.5072,1888.2417,15.536757,20.25145,90.675835,1896.1,1915.6929,1837.9283,13.832841,23.48188,84.51572,33012.332,51040.855,85403.234,24711.068,28487.762,99136.375
2015-11-17,BAJAJFINSV,EQ,1913.1,1913.0,1949.0,1912.0,1917.05,1922.7,1925.94,17506,1943.8833,1965.5143,1894.3083,7.6086025,22.00293,87.7011,1897.5667,1908.0857,1843.395,12.132635,22.024754,82.23248,35006.668,48408.285,68776.766,25023.842,28585.656,50383.273
2015-11-18,BAJAJFINSV,EQ,1922.7,1935.0,1946.45,1906.5,1920.25,1931.25,1936.33,19569,1942.6666,1958.9429,1899.375,5.5075707,18.283882,86.26446,1897.75,1909.0857,1849.01,12.44739,22.020212,80.92036,38174.0,37584.57,67324.0,19992.732,22453.535,51233.754
2015-11-19,BAJAJFINSV,EQ,1931.25,1949.7,1949.7,1916.0,1926.05,1932.4,1937.78,12207,1945.15,1953.5857,1903.6934,4.6386957,14.919917,85.229836,1902.5,1904.1215,1853.6917,12.010412,16.876879,80.01298,25558.666,29832.857,65736.03,12204.685,16406.814,51970.45
2015-11-20,BAJAJFINSV,EQ,1932.4,1942.0,1946.0,1923.0,1935.0,1934.7,1934.89,17671,1948.3833,1949.5428,1908.09,1.7105068,10.329989,84.03995,1911.5,1901.6857,1859.2583,4.7696958,12.72585,78.268456,16427.334,26845.715,63469.367,3797.6838,17571.404,52793.91
2015-11-23,BAJAJFINSV,EQ,1934.7,1942.0,1978.0,1935.0,1952.05,1959.8,1960.12,48853,1947.3833,1946.1143,1912.79,2.0188694,5.033613,81.99361,1915.1666,1907.1714,1864.4584,8.281506,12.405706,77.10109,16482.334,24567.572,62706.266,3822.232,17580.8,53299.44
2015-11-24,BAJAJFINSV,EQ,1959.8,1971.0,1995.25,1960.1,1963.5,1972.8,1981.61,42661,1957.9,1949.7357,1918.8917,17.505142,13.128871,79.7009,1924.6666,1910.5358,1870.2833,9.609023,16.33148,75.54208,26243.666,30403.143,63579.668,19769.934,17942.316,52833.074
2015-11-26,BAJAJFINSV,EQ,1972.8,1988.0,1988.0,1963.7,1972.1,1975.2,1973.03,52920,1973.0834,1957.7715,1925.4,24.990416,20.568947,77.60185,1939.3667,1920.2285,1876.62,18.931543,22.601233,74.80948,36395.0,28295.428,62607.1,16508.371,14838.45,52944.246
2015-11-27,BAJAJFINSV,EQ,1975.2,1975.0,1985.6,1965.0,1969.0,1968.5,1972.64,18492,1987.0834,1964.6285,1931.1666,8.661457,21.63057,75.51486,1952.9333,1930.9,1882.51,15.634684,23.02998,74.465385,48144.668,30198.143,62775.367,5166.05,17196.361,52903.805
2015-11-30,BAJAJFINSV,EQ,1968.5,1968.5,1979.0,1914.0,1922.15,1928.7,1930.12,37619,1989.6167,1969.8572,1937.3917,5.0240254,21.646679,71.839165,1962.9333,1938.4714,1889.7433,2.538372,24.449247,71.42629,38024.332,30339.0,62616.8,17676.137,17078.707,53033.332
2015-12-01,BAJAJFINSV,EQ,1928.7,1935.95,2024.0,1931.0,1992.0,1991.15,1982.64,59984,1984.2,1974.5072,1944.125,4.660472,19.130308,65.471954,1947.5667,1939.5428,1895.21,29.076853,22.931917,66.465805,36343.668,32917.57,63422.734,17249.396,16535.596,52440.652
2015-12-02,BAJAJFINSV,EQ,1991.15,1995.0,2066.05,1976.3,2046.0,2039.85,2023.45,44363,1996.2,1985.1215,1952.525,24.300617,23.24263,58.412014,1936.6666,1941.6857,1902.37,25.96793,20.98336,57.47916,38698.332,39742.855,64824.3,20767.047,16422.18,51740.26
2015-12-03,BAJAJFINSV,EQ,2039.85,2040.0,2058.0,2015.9,2020.0,2026.55,2041.77,36980,2023.0167,2002.2715,1962.0767,43.53333,32.149155,52.246162,1940.4333,1949.3,1909.88,32.20347,22.675097,51.418674,47322.0,43556.0,61257.965,11472.361,13232.071,49195.062
2015-12-04,BAJAJFINSV,EQ,2026.55,2016.0,2028.0,1995.05,2014.2,2009.65,2013.63,13821,2049.35,2013.7,1970.7433,22.319666,36.064053,45.17666,1974.4,1960.8572,1917.91,42.48188,32.611492,48.347065,47109.0,41859.855,60749.234,11745.271,13200.843,49370.113
2015-12-07,BAJAJFINSV,EQ,2009.65,2001.0,2018.95,1920.0,1925.0,1932.1,1955.78,41733,2050.6833,2018.3785,1976.2433,20.052452,35.38964,41.501633,1995.75,1965.85,1924.745,19.809278,35.059795,43.933266,31721.334,37739.855,57771.434,15935.608,16893.234,49418.28
2015-12-08,BAJAJFINSV,EQ,1932.1,1922.2,1945.45,1901.15,1910.0,1910.2,1924.19,25157,2034.9833,2022.8,1980.5416,20.440176,32.80037,38.854664,1976.9833,1959.6072,1927.3783,50.438137,39.157635,41.010963,30844.666,36141.715,55596.965,14933.24,15705.192,48607.508
2015-12-09,BAJAJFINSV,EQ,1910.2,1912.0,1950.0,1855.0,1879.15,1874.05,1883.95,28036,1997.4667,2017.0643,1982.7567,45.27445,42.473675,34.518555,1938.7333,1950.4857,1930.085,49.673996,44.73193,36.05665,26903.666,37093.855,55415.566,14037.737,14621.468,48714.055
2015-12-10,BAJAJFINSV,EQ,1874.05,1895.0,1940.5,1876.3,1928.1,1922.7,1919.46,68501,1971.4667,2012.9214,1983.7933,41.184654,47.87599,32.966793,1892.05,1942.0571,1930.865,33.441853,56.707882,34.049957,31642.0,35724.855,53269.867,8856.826,15007.63,48445.44
2015-12-11,BAJAJFINSV,EQ,1922.7,1906.3,1925.0,1890.0,1895.0,1900.65,1910.71,16291,1945.3167,2000.9928,1981.9767,4.7514033,54.58748,33.818577,1877.4833,1934.2428,1929.7417,23.097746,62.00672,35.29517,40564.668,36941.57,46988.234,24236.361,17448.88,29725.46
2015-12-14,BAJAJFINSV,EQ,1900.65,1899.0,1927.9,1856.0,1903.55,1905.5,1901.22,18266,1938.5,1980.8429,1979.18,12.61943,52.565964,34.96502,1873.7667,1921.9143,1927.34,17.636988,60.81896,35.47182,37609.332,32931.285,42808.934,27389.918,18643.91,24267.314
2015-12-15,BAJAJFINSV,EQ,1905.5,1902.95,1913.0,1884.0,1889.2,1891.55,1896.31,11909,1931.1333,1962.2572,1976.8217,8.240348,42.83846,35.977833,1874.1,1899.0714,1924.7234,17.106432,48.39504,37.74779,34352.668,30257.857,40463.1,29589.807,19296.893,23055.303
2015-12-16,BAJAJFINSV,EQ,1891.55,1900.05,1948.0,1900.05,1921.0,1926.55,1928.38,33791,1921.9667,1945.8286,1974.7583,7.899578,34.702686,37.819683,1876.6666,1883.2072,1922.7866,18.147543,23.473433,38.31174,15488.667,29984.715,37852.2,3253.562,19579.787,21614.455
2015-12-17,BAJAJFINSV,EQ,1926.55,1924.9,1968.95,1924.9,1951.7,1956.1,1951.19,28223,1929.6333,1935.6929,1973.3517,17.564262,13.931393,38.009853,1880.0167,1880.3572,1921.67,22.293516,19.057467,38.475067,21322.0,28850.143,37783.066,11256.546,19007.293,21624.344
2015-12-18,BAJAJFINSV,EQ,1956.1,1955.35,1970.0,1890.1,1915.0,1921.05,1940.86,19678,1943.3167,1939.05,1972.6117,28.267487,18.692446,37.86723,1902.9833,1883.75,1920.66,20.60718,24.66531,37.958763,24641.0,29288.143,36381.332,11372.27,18943.223,20792.47
2015-12-21,BAJAJFINSV,EQ,1921.05,1921.85,1979.9,1920.0,1936.5,1939.45,1954.08,30676,1962.3167,1941.9071,1971.98,12.409707,21.898638,37.74314,1905.0167,1888.7643,1918.9216,17.92375,21.166103,38.129677,27230.666,28094.143,35102.965,7108.638,19295.43,20593.63
2015-12-22,BAJAJFINSV,EQ,1939.45,1945.0,1980.05,1916.0,1923.2,1931.05,1954.93,40924,1972.95,1947.5358,1971.4767,6.04173,26.131123,37.525623,1911.6666,1895.0072,1919.4216,18.837286,23.221836,38.039066,26192.334,22690.572,33016.434,5773.362,8200.036,17423.908
2015-12-23,BAJAJFINSV,EQ,1931.05,1944.6,1960.0,1923.3,1937.1,1936.0,1940.95,73912,1976.65,1955.4,1971.3467,5.7595572,26.4997,37.48766,1908.7,1898.7214,1918.58,16.231758,24.339882,37.81813,30426.0,26209.572,31919.533,10625.206,10068.627,15718.197
2015-12-24,BAJAJFINSV,EQ,1936.0,1942.0,1951.0,1915.0,1932.0,1926.8,1929.12,17695,1973.3167,1959.9857,1970.7467,11.532816,23.562376,37.52153,1919.7667,1908.3357,1918.255,3.6555893,16.765657,37.73129,48504.0,34159.0,33279.367,22592.703,19909.508,17490.145
2015-12-28,BAJAJFINSV,EQ,1926.8,1928.85,1940.0,1917.0,1925.0,1922.0,1929.57,12207,1963.6833,1965.4143,1970.1133,14.8711405,12.89647,37.694523,1918.1,1912.7643,1919.2683,4.5310044,12.91913,37.200752,44177.0,34985.57,32748.6,28249.324,18927.709,17719.613
2015-12-29,BAJAJFINSV,EQ,1922.0,1939.0,1939.0,1920.0,1921.3,1925.05,1928.14,26393,1950.3334,1964.2715,1969.6917,10.016653,14.896304,37.966385,1918.4333,1915.1857,1919.4534,4.3316665,11.66668,37.17432,34604.668,31902.143,32888.7,34151.566,20818.393,17532.855
2015-12-30,BAJAJFINSV,EQ,1925.05,1927.5,1950.0,1919.0,1949.0,1946.3,1942.06,83203,1943.3334,1959.9928,1969.6917,6.658328,17.416525,37.966385,1917.3334,1914.4857,1920.3783,2.5166113,11.120915,36.817623,18765.0,31640.715,31854.633,7153.2734,20883.682,16941.283
2015-12-31,BAJAJFINSV,EQ,1946.3,1954.7,2002.0,1952.0,2000.0,1987.9,1977.61,47833,1943.0,1957.1357,1970.025,6.0827627,17.139544,37.739937,1918.6666,1918.6143,1921.3783,1.5275251,2.8416126,36.34029,40601.0,40715.715,33308.035,37570.047,27555.527,19330.592
2016-01-01,BAJAJFINSV,EQ,1987.9,1990.0,2012.0,1964.95,1980.0,1983.8,1989.78,44488,1963.6666,1960.2928,1971.7916,33.65016,23.048508,37.96164,1930.3334,1923.1857,1922.7117,18.770544,13.005439,36.71619,52476.332,43166.715,34318.934,28688.229,27275.295,19268.605
2016-01-04,BAJAJFINSV,EQ,1983.8,1984.0,1989.95,1953.0,1964.0,1959.5,1966.19,16633,1988.0,1964.8572,1973.9767,33.286633,29.790539,38.33733,1945.3167,1930.1786,1924.66,23.692844,19.854342,37.37123,58508.0,43675.855,35149.566,21451.795,27259.713,19147.562
2016-01-05,BAJAJFINSV,EQ,1959.5,1965.85,1979.95,1935.1,1938.0,1946.0,1950.89,28971,2001.3167,1969.1357,1975.3184,11.040871,31.098696,38.162342,1956.65,1934.4214,1925.8933,7.20538,21.262877,37.684803,36318.0,35493.145,35297.1,17129.555,25189.105,18981.02
2016-01-06,BAJAJFINSV,EQ,1946.0,1947.95,1955.0,1931.0,1943.0,1938.55,1943.11,18352,1993.9667,1973.2715,1976.45,16.398195,30.196825,37.764256,1951.0167,1937.2928,1926.2966,15.023509,19.485945,37.717506,30030.666,37104.0,35673.766,13957.701,24202.432,18729.637
2016-01-07,BAJAJFINSV,EQ,1938.55,1946.0,1946.0,1905.0,1930.0,1927.05,1924.29,31399,1974.9667,1975.4143,1975.6833,18.000023,27.88609,37.964638,1939.7,1939.2928,1926.1633,11.699145,17.691864,37.69274,21318.666,37981.855,34657.066,6682.6187,23241.23,18817.197
2016-01-08,BAJAJFINSV,EQ,1927.05,1947.95,2045.0,1926.5,1998.0,2000.4,2000.02,77557,1960.3167,1976.4143,1974.0416,17.588371,26.451223,38.153725,1923.7,1937.15,1924.3267,16.32391,21.0145,37.322697,26240.666,38697.0,34281.668,6938.8105,22899.713,18764.275
2016-01-11,BAJAJFINSV,EQ,2000.4,1979.35,1998.0,1930.1,1937.0,1943.4,1961.23,68441,1982.0,1989.9857,1975.9417,54.74486,33.948498,40.235275,1920.8334,1938.2214,1923.0867,13.895443,20.106464,36.580032,42436.0,37890.43,35102.9,31107.387,21099.537,20099.732
2016-01-12,BAJAJFINSV,EQ,1943.4,1958.95,1975.05,1940.0,1959.5,1957.5,1957.62,22626,1996.3334,1989.4143,1976.355,49.521038,33.745625,40.401264,1920.5333,1935.0929,1921.9233,13.572153,19.292538,35.746582,59132.332,40834.43,36767.867,24446.445,23961.621,20735.045
2016-01-13,BAJAJFINSV,EQ,1957.5,1960.0,1996.0,1929.95,1990.0,1987.45,1968.06,52449,2006.0167,1984.1357,1976.2234,35.65741,32.490456,40.398785,1932.2,1931.5286,1922.79,6.990708,14.588319,35.86285,56208.0,37711.285,36268.1,29437.873,24815.572,20893.9
2016-01-14,BAJAJFINSV,EQ,1987.45,1978.0,1978.05,1945.0,1950.0,1948.9,1956.28,25844,1989.6833,1985.0,1975.29,12.712232,32.75033,39.57192,1933.35,1928.2357,1922.755,5.7595572,11.124175,35.855072,47838.668,42827.855,36016.934,23252.848,23397.033,20642.76
2016-01-15,BAJAJFINSV,EQ,1948.9,1950.05,1964.95,1900.0,1905.0,1905.5,1932.54,31407,1983.0333,1984.7285,1972.3567,11.329203,32.806984,35.68264,1938.3167,1929.65,1921.7117,7.6649094,12.664945,34.67938,33639.668,42381.145,35399.633,16368.633,23733.13,20661.459
2016-01-18,BAJAJFINSV,EQ,1905.5,1947.95,1947.95,1804.0,1834.15,1831.9,1834.48,52245,1979.6666,1986.15,1969.255,15.588003,31.493517,31.816143,1924.9833,1925.2214,1917.8484,22.90744,16.84448,29.959347,36566.668,44246.145,35213.867,14032.93,21978.22,20671.81
2016-01-19,BAJAJFINSV,EQ,1831.9,1850.0,1858.0,1825.0,1858.0,1848.8,1839.16,46750,1963.65,1986.4286,1966.5867,15.092051,31.085163,30.02589,1883.0,1910.7928,1911.48,72.02083,49.21189,33.121506,36498.668,47224.145,36494.668,13917.507,21350.67,20490.184
2016-01-20,BAJAJFINSV,EQ,1848.8,1824.0,1868.0,1824.0,1850.0,1852.25,1846.39,23726,1923.6333,1959.7142,1961.2217,57.472176,48.071888,34.406654,1843.0,1896.2928,1908.3134,50.46781,57.983925,36.633957,43467.332,42823.145,36661.9,10799.884,16731.545,20554.783
2016-01-21,BAJAJFINSV,EQ,1852.25,1855.1,1890.05,1837.0,1850.0,1846.75,1850.22,61047,1891.3167,1941.1428,1958.64,49.30011,55.372776,38.314625,1817.6666,1881.1357,1905.7417,11.846237,61.43828,39.731155,40907.0,36435.285,36614.2,15130.725,13555.2,20584.041
2016-01-22,BAJAJFINSV,EQ,1846.75,1875.0,1911.05,1852.5,1885.0,1891.8,1891.35,26759,1872.0167,1929.0,1956.6417,16.398195,56.01415,40.293083,1828.6666,1866.4214,1905.1417,7.234178,57.17715,40.649162,43841.0,41924.0,37714.566,18829.79,14757.026,20988.037
2016-01-25,BAJAJFINSV,EQ,1891.8,1902.0,1949.0,1896.2,1919.5,1924.45,1933.08,21208,1889.7,1916.8643,1955.66,21.527134,47.65813,41.051514,1837.8334,1855.3572,1904.3484,14.268263,49.8604,41.455708,37177.332,38254.0,36323.168,20727.29,14897.082,20247.24
2016-01-27,BAJAJFINSV,EQ,1924.45,1940.0,1940.0,1875.1,1898.0,1892.55,1905.13,28805,1916.7,1912.7142,1956.46,29.878378,42.419018,40.665455,1861.9,1848.3857,1904.555,30.699022,36.987495,41.397125,36338.0,37591.715,36487.066,21577.87,15625.972,20098.848
2016-01-28,BAJAJFINSV,EQ,1892.55,1880.0,1927.0,1862.0,1880.05,1874.15,1878.58,34487,1933.35,1909.15,1956.8633,19.829712,38.12971,40.431755,1874.6,1844.8286,1905.1917,21.85429,32.066322,40.766697,25590.666,37220.0,36838.367,3930.9482,15827.268,19860.072
2016-01-29,BAJAJFINSV,EQ,1874.15,1889.4,1898.3,1850.1,1864.25,1861.65,1859.07,64444,1938.6666,1906.1571,1957.33,11.06044,35.29337,39.986362,1877.7667,1853.1143,1904.4584,17.255241,26.822903,41.354683,28166.666,34683.145,37590.965,6662.474,14374.071,19302.773
2016-02-01,BAJAJFINSV,EQ,1861.65,1894.0,1894.0,1851.0,1861.15,1863.55,1871.99,43093,1921.7667,1911.9143,1955.6733,21.3369,28.82228,41.39112,1862.4,1856.7,1902.7933,12.504799,23.963444,42.5272,42578.668,37210.855,38612.734,19147.87,17958.553,19896.838
2016-02-02,BAJAJFINSV,EQ,1863.55,1886.0,1886.0,1801.0,1807.05,1818.1,1836.04,46350,1906.4333,1915.6285,1953.175,17.94055,23.381721,42.8001,1854.3667,1860.5571,1900.33,6.625959,19.598202,43.335148,47341.332,39977.57,39108.4,15423.738,17001.143,19814.133
2016-02-03,BAJAJFINSV,EQ,1818.1,1818.0,1939.0,1735.05,1868.0,1878.55,1855.4,251352,1892.7667,1915.05,1950.375,6.2420616,24.157383,44.379944,1834.0333,1855.4143,1897.36,28.611244,29.187635,46.961937,51295.668,37878.0,39997.465,11502.652,14719.956,19508.25
2016-02-04,BAJAJFINSV,EQ,1878.55,1882.0,1915.7,1850.0,1885.0,1880.8,1875.8,93061,1906.3334,1919.0428,1949.0117,28.571548,25.649813,44.068798,1795.6833,1838.6357,1891.195,58.15755,54.190918,55.288906,113598.336,69962.71,47353.332,119309.29,81180.44,43150.566
2016-02-05,BAJAJFINSV,EQ,1880.8,1894.95,1919.25,1880.0,1908.0,1908.6,1903.14,73964,1913.5667,1914.2858,1946.8667,26.564325,21.995487,44.07203,1795.35,1832.0358,1888.995,57.682903,48.529224,55.580193,130254.336,80227.43,49091.234,107442.836,78486.234,43925.65
2016-02-08,BAJAJFINSV,EQ,1908.6,1890.05,1902.1,1829.05,1833.0,1835.6,1850.89,67272,1924.65,1911.3214,1945.5083,12.553585,19.16907,44.28077,1821.6833,1832.7357,1887.5516,76.511444,49.283405,55.219673,139459.0,86678.71,49092.965,97371.484,75348.266,43926.664
2016-02-09,BAJAJFINSV,EQ,1835.6,1820.0,1820.0,1770.4,1796.5,1784.2,1785.55,30720,1912.35,1907.7643,1943.8783,9.052485,18.052532,44.96636,1853.0167,1828.0286,1884.6866,25.608608,47.566113,55.971035,78099.0,91362.29,50745.535,13382.519,72529.6,43636.316
2016-02-10,BAJAJFINSV,EQ,1784.2,1781.2,1818.0,1752.2,1817.95,1789.6,1774.84,27976,1880.45,1896.5786,1939.8783,53.04887,38.062492,50.339546,1826.4833,1816.6428,1879.8,54.845062,50.829243,59.350174,57318.668,86544.57,51362.633,23276.867,75667.78,43201.25
2016-02-11,BAJAJFINSV,EQ,1789.6,1790.0,1808.7,1685.65,1687.1,1696.55,1750.33,184118,1846.7,1885.7214,1935.845,47.988228,48.365482,55.040283,1783.8833,1802.5286,1874.2067,40.160065,53.353615,63.212288,41989.332,84385.0,51415.4,21938.375,77312.43,43170.656
2016-02-12,BAJAJFINSV,EQ,1696.55,1728.9,1728.9,1608.7,1700.0,1701.05,1657.42,34045,1815.5667,1874.6786,1931.135,6.030202,56.441605,59.64074,1736.0834,1786.05,1866.4283,44.614468,69.32665,71.34426,80938.0,104066.14,54779.234,89367.03,83318.516,49238.17
2016-02-15,BAJAJFINSV,EQ,1701.05,1707.0,1760.0,1707.0,1721.3,1723.45,1735.49,22164,1785.2,1844.6643,1922.0316,48.978466,70.61878,68.61802,1682.1833,1768.0,1854.985,71.81278,96.09762,83.62127,82046.336,73022.29,54319.633,88448.73,54947.914,49369.42
2016-02-16,BAJAJFINSV,EQ,1723.45,1716.1,1734.75,1693.0,1704.55,1703.8,1705.3,23470,1765.8667,1822.4214,1913.6317,40.222176,69.01791,72.53719,1667.1167,1747.5714,1846.3867,51.70431,90.81504,85.17169,80109.0,62894.145,53575.5,90270.12,57129.387,49689.92
2016-02-17,BAJAJFINSV,EQ,1703.8,1703.0,1709.85,1652.1,1690.0,1701.15,1678.56,15842,1741.2167,1796.0643,1905.125,16.527729,60.59214,78.03425,1669.5667,1720.8572,1837.72,53.17484,70.627396,87.15425,26559.666,55680.715,53803.4,6515.295,58665.844,49530.066
2016-02-18,BAJAJFINSV,EQ,1701.15,1706.0,1737.8,1701.0,1707.0,1720.95,1715.94,21683,1734.8667,1768.6,1896.1217,25.075203,46.435913,84.423546,1684.0333,1695.5786,1828.2866,28.527239,55.495014,91.45987,20492.0,48333.57,53365.766,4079.6182,60173.344,49814.23
2016-02-19,BAJAJFINSV,EQ,1720.95,1710.05,1723.5,1661.0,1672.35,1673.1,1685.9,26328,1727.4667,1756.8572,1888.8817,15.332509,41.390785,88.41892,1682.0333,1685.6643,1820.62,26.229818,45.131794,92.189995,20331.666,47042.57,53476.8,3989.5078,60708.78,49737.15
